1	1	أنا ألعب كرة الطائرة وهو كرة القدم
1	1	الأرجواني
0	0	اقترح الباحثون أن وجوه الناس غير قادرة على إضاءة أدمغتهم بنفس الطريقة
1	1	إبريل
0	0	نحن نستمع إلى الموسيقى وهم يستمعون إلى البودكاست
1	0	إننا نحث السلطات السورية على الإفراج عن كل من الرجلين، وكذلك عن كل الذين اعتقلوا لتعبيرهم عن آراهم
0	0	يمكن أن نسترخي في عطلة نهاية الأسبوع على البحر.
0	0	نخزِّن اللعب والألعاب في صناديق تخزين خاصة.
0	0	ولكن حتى في هذه الحالة تظهر حالات تنكسية. ولكن لماذا تظهر حالات تنكسية؟
1	1	ولن تحصل على هوية بأقل ، وأظنك حاولت ، ألم تحاول ؟
1	1	السؤال ليس ما إذا كانت الألعاب ستقام، ولكن كيف ؟
1	1	ميغيل دي سرفانتس
1	1	خسارة
0	0	نجعل المنزل نظيفًا بالتنظيف اليومي.
0	0	أوضح محافظ سوهاج أن الجائزة تهدف إلى تشجيع الموظفين بديوان عام المحافظة على التنافس والابتكار.
0	0	الكواكب الصغيرة تتنقل في حزام الكويكبات وحزام الكويكبات يحتوي على آلاف الكويكبات.
0	0	نزرع الزهور في حديقتنا بالسقاية والتسميد.
0	0	نحافظ على الغابات بعدم التصرف غير المسؤول.
0	0	حاولت فتح المطاعم للمرة الأولى بعد أسبوعين ونصف، لكنها فارغة، لذا سأغلقها مبكراً. عمليات التسليم ليست كافية للحفاظ على العمل.
0	1	كما أكدت الشركة أنها تلقت ما بين أربعة إلى خمسة آلاف طلب من الحكومة الاتحادية الأميركية وطلبات أخرى من سلطات محلية.
1	1	وقالوا: بأن الأرض تكلمت بصوت حقيقي، والسماء كذلك ، وأن الأرض تبكي بكاء حقيقياً، وكذلك السماء.
0	0	يمكن أن نتحقق من الجودة بالمراقبة الدقيقة.
0	0	نستخدم للتدفئة في الشتاء أفران التدفئة والمدافئ.
0	0	نشرب عندما نشعر بالعطش الماء أو العصير.
1	1	رأيت سجينا عن يميني وآخر عن شمال وآخر من خلفي
1	1	في المؤسسات الخيرية والمدارس.
0	0	الجنيه الإسترليني هو عملة المملكة المتحدة.
0	0	كيف يمكن للتكنولوجيا أن تساهم في مواجهة التحديات البيئية والتحديات الصحية العالمية؟
0	0	الرواد الفضائيين يستكشفون الفضاء والرواد الفضائيين ينفذون تجارب علمية.
0	0	نقوم بزيارة الأماكن الدينية في الأوقات المخصصة للصلوات والعبادة.
1	1	يرد على من يقول بأن التوسل كان جائزاً أثناء حياته صلى الله عليه وسلم ولكن بعد وفاته فلا.
1	1	بالتعرف على الثقافات المختلفة.
0	0	بدأت العطلة الصيفية في الشهر الماضي.
0	1	وأمرت في هذا الصدد بإحالة تلك الدعوى الخاصة بالتابلت لهيئة مفوضي الدولة ولكن لماذا أمرت بإحالتها؟
0	0	تنفذ الحكومة مبادرة تخفيض الأسعار بالتعاون مع القطاع الخاص لتخفيف العبء عن المواطنين.
0	0	الحوكمة الرشيدة تعزز من الشفافية والحوكمة الرشيدة تقوي حقوق الإنسان.
1	1	وكانت إسراء تعتقد أنهن ولدن أمهات بالفطرة، أما هي فلا.
0	0	الحملات الاجتماعية على وسائل التواصل تسهم في تحقيق التغيير.
1	1	وتضم اكاديمية لتعليم كورة القدم والتنس ايضا وكذلك متجر خاص بالأكاديمية والعديد من الأخبار
0	0	نجد الفرص الوظيفية في الشركات والمؤسسات.
0	0	عمر يمكنه شراء سيارة، وحسن أيضا يستطيع شراء سيارة
0	0	يمكننا العثور على المعلومات في الكتب والإنترنت.
0	0	الأدب الروسي يجمع بين الوجدانية والعمق الفلسفي والأدب الروسي يعكس الثقافة الروسية.
1	1	في المؤسسات الخيرية.
1	1	كما عرض فيلم قصير عن بدايات السينما و آخر عن مهرجان خطوات منذ انطلاقته في العام 2013
0	0	نقلل من استهلاك الكهرباء بإيقاف الأجهزة عند عدم الاستخدام.
1	1	كل هذا الذي تفعله ليس سوى خرافات ووساوس كلها افكار غبية يجب أن نفعل ذلك ولكن كيف ؟
0	0	الشعر الحديث يتجدد بالأساليب والأفكار والشعر الحديث يعبر عن التجديد.
0	0	يأتي ذلك في إطار إستراتيجية وزارة الداخلية بمواصلة الحملات الأمنية المكبرة على مستوى الجمهورية لإحكام السيطرة الأمنية.
1	1	في الكتب والمقالات البحثية.
0	0	كشفت وزارة الصحة والسكان عن تفاصيل البروتوكول العلاجى الجيد لمرضى نقص المناعة الوراثى.
1	1	بالتخلص من النفايات بشكل صحيح.
0	0	عملت وزارة الصحة خلال الفترة الأخيرة على تحديث البرتوكولات العلاجية الخاصة بعلاج حالات الأورام.
1	1	والرجل يهتدي لمسؤولياته كرجل بفطرته السوية، وكذلك المرأة.
0	0	أنا أقرأ الصحف وهو يقرأ الكتب
0	1	الحشود السائرة ملأت شوارع لندن وباريس وواشنطن ، وشوارع أخرى في مدن إسبانية وآسيوية.
0	1	الأخطاء الشخصية في حقي أنا مسامحك عنها ربنا يحلك، أما الأخطاء اللاهوتية والعقائدية فلا أسامحك عنها.
1	1	في دور السينما.
0	1	سيلعب دورا رئيسيا في تغطية الانتخابات المقبلة في بريطانيا.
1	1	نابليون بونابرت
0	0	المريخ هو الكوكب الذي يسمى "الكوكب الأحمر".
0	0	تعول القاهرة على التحول في إنتاج الكهرباء إلى المازوت أو مصادر طاقة أخرى مستوردة بالعملات الأجنبية.
0	0	الإدمان على وسائل التواصل يعكر الصحة النفسية ويعكر العلاقات الاجتماعية.
1	0	وجدير بالذكر أن هذه الدورات مقسّمة بين دورات في أحكام التجويد و أخرى في حفظ كتاب الله العزيز.
1	0	خاطئ
1	1	النظام الاجتماعي
0	1	القرض المحرم هو الذي يستغل حاجة الناس، أما البنك فلا يستغل حاجة الناس.
0	0	التعليم العالي يمكن أن يكون مفتاح النجاح الشخصي والتعليم العالي يمكن أن يكون محركًا للابتكار.
1	1	أنا طويل وهو قصير نسبياً، كما أجيد ضربات الرأس، أما هو فلا.
0	0	حافظ ريال مدريد على صدارة الدوري الإسباني بعد فوزه القاتل على غريمه التقليدي برشلونة في المباراة التي استضافها الأخير
0	1	نحصل على شهادة دراسية بالدراسة والامتحانات.
0	0	الديمقراطية تمثل حكم الشعب والديمقراطية تقوي المشاركة المدنية.
1	1	بريد إلكتروني وكيبورد.
1	1	الأردن تحدها السعودية والعراق إيران
1	1	الاحتلال يعتقل مواطنا ونجليه من يطا و آخر من الخليل.
0	0	الفاكهة الطازجة تمد جسمنا بالفيتامينات وتمد جسمنا بالنشاط.
0	1	هناك جلسة مهمة عن استراتيجيات التواصل مع الإدارة الاميركية و جلسة أخرى عن العمل مع المشترعين الأمريكيين
0	0	نعتني بالنباتات بسقيها بانتظام.
0	0	قال لي: "أمي تضربني لأن أختي ادخرت مالاً كثيرًا من التسول"، أما أنا فلا أدخر مالا من التسول.
0	1	والعين ليست منفذًا للأكل والشرب، وكذلك الأذن ليست منفذًا للأكل.
0	0	شغل مرتاض منصب رئيس المجلس العلمي بمعهد اللغة العربية وآدابها بين عامي 1986 و1998، ثم عيّن رئيسا للمجلس الأعلى للغة العربية.
0	0	تحدثنا بإيجاز عن توجيه دعوات إلى عمان والسودان والمغرب والسلطة الفلسطينية ربما، وكذلك توجيه دعوات إلى المملكة العربية السعودية والأردن
0	0	الفضاء العميق يحتوي على نجوم عملاقة ويجتوي على ثقوب سوداء.
1	1	أنا أحب السفر وهي الطبخ
0	0	كان يريد أن أعمل لصالحهم لكنني رفضت أن أعمل لصالحهم.
1	1	الحزن
0	0	الكواكب تدور حول محورها والكواكب تدور حول الشمس.
1	1	الأردن تحدها سوريا والعراق تركيا
0	0	وجدت الدراسة أن الإشارات العصبية تكون أقل بشكل ملحوظ عند الدردشة مع شخص ما عبر مكالمة فيديو بدلاً من إجراء محادثة وجهاً لوجه.
0	0	إننا نحث السلطات السورية على الإفراج عن كل من الرجلين، وكذلك الإفراج عن كل الذين اعتقلوا لتعبيرهم عن آراهم
1	1	أنا أحب السباحة وهو الركض
0	0	نساهم في تقليل انبعاثات ثاني أكسيد الكربون بالاعتماد على وسائل النقل العامة.
0	0	ما هي الفرص وما هي التحديات المتعلقة بالتنمية المستدامة للطاقة النظيفة؟
0	0	قيمة العملات الأجنبية المدرجة في الاحتياطي النقدي سجلت 26.635 مليار دولار بنهاية أكتوبر.
0	0	تأهل فريق النصر إلى دور الثمانية ببطولة كأس الملك، عقب فوزه على الاتفاق 1 - صفر يوم الثلاثاء في دور الـ16 من البطولة.
0	1	تبدلت حالتي وتحولت في لحظات هل لأنني رأيته ولكن لماذا تحولت حالتي ؟
0	1	والجزء الأكبر من تلك الطرق معبد بواقع 3،732،757 كم أما الباقي فلا ليس معبد
0	0	لاحظت أن بعض المراحل لا يوجد فيها تعليق من ويسكر ولكن لماذا لا يوجد فيها تعليق من ويسكر؟
1	1	أحب من الأسماء ما شابه اسمها ووافقه
0	1	الفيسبوك وتويتر وإنستغرام هي بعض أشهر منصات وسائل التواصل الاجتماعي.
1	1	الأكسجين
0	0	أنا أركض في الصباح وهو يركض في المساء
0	0	وتوجد بعض المنتجات كاللفت والخس في مرحلة الحصاد ومنتجات أخرى في مرحلة النضج وحصادها في غضون شهر.
0	0	الثلوج تتساقط بفعل درجات الحرارة المنخفضة وتتساقط بفعل الرطوبة.
0	0	الكواكب تدور حول الشمس والكواكب تشكل نظامًا شمسيًا.
0	0	النقل السككي يسهم في توزيع البضائع والنقل السككي يحقق الفعالية في النقل.
0	0	نعبر عن أفكارنا بوضوح باستخدام الكلمات والعبارات المناسبة.
0	1	ويتم عزل الأسرى فيها تماماً عن العالم الخارجي، وكذلك عزلهم عن عالم السجن الداخلي.
0	0	وسائل التواصل تعزز من العمل التطوعي وتوجهه.
0	0	أسس مرتاض عدة مجلات، وشغل منصب رئيس تحريرها على غرار مجلة "دراسات جزائرية".
0	0	الكتب التعليمية تقدم المعرفة والكتب التعليمية تشجع على التعلم.
1	1	زادني الأمر فضولاً . . لدي رغبة في معرفة ذلك الشاب . . ولكن كيف ؟
1	1	على البحر.
1	1	هادريان
1	1	وسجل رونالدو هدفاً من ركلة جزاء و آخر من ركلة حرة.
0	0	ارتفعت درجات الحرارة في مصر ما أدى لزيادة استهلاك الكهرباء، فيما زاد استهلاك الغاز محليا نتيجة التوسع في توصيل الغاز للمنازل
0	0	العلم والبحث العلمي يمكن أن يساهمان في تطوير التكنولوجيا ويمكن أن يسهمان في حل المشكلات الصحية.
0	0	دعا الى مواصلة تنظيم مثل هذه الورشة وكذلك دعا إلى مواصلة تنظيم الدورات لتأهيل محكمين
1	1	هو يسافر إلى الشرق ونحن إلى الغرب
0	0	الرواية التاريخية تعيدنا إلى الماضي والرواية التاريخية تسرد الأحداث بوضوح.
0	0	هل واجهتِ صعوبات في مسيرتك الرياضية؟ وكيف واجهتِ هذه الصعوبات؟
1	1	أنا أسافر إلى باريس وهم إلى لندن
1	1	أنا أدرس الرياضيات وهو الفيزياء
0	0	وهذا الكتاب يزخر بالحكمة والتبصر والقلق، وكذلك يذخر بالأمل.
0	0	الذوبان هي العملية التي تحدث عندما يتحول الجليد إلى ماء.
0	0	البيتزا محبوبة من الجميع بأنواعها المتعددة.
0	0	الزراعة المستدامة تحافظ على التنوع البيولوجي والزراعة المستدامة توفر غذاء صحي.
0	0	هل يمكن توضيح تأثير السياحة على الاقتصاد المحلي وتأثير السياحة على البيئة في المناطق السياحية؟
1	1	فيلم تسجيلى عن بداية تأسيس المستشفى و آخر عن أشهر الفنانين الذين قاموا بزيارة بهية.
0	0	أنا ألعب البيانو وهو يلعب الجيتار
1	1	أنا أدرس في المدرسة وهو في الجامعة.
0	0	الفضاء الخارجي يحيط بالأرض والأرض تدور حول محورها.
0	0	نعزز الصداقات بالاهتمام والاحترام.
1	1	النيل
0	0	يجب مكافحة العنف ضد النساء ويجب تعزيز مشاركتهن في جميع المجالات.
1	1	سبق أن نشرنا إعلانا عن سيارة فورد تاونس موديل 1962 و آخر عن سيارة فورد جالاكسي.
0	0	فالملائكة تنزل من السماء والشياطين أيضا تنزل من السماء.
1	1	أغسطس
0	0	الغربيون غالباً ما ينسون هذه الحقيقة، أما غير الغربيين فلا ينسون هذه الحقيقة.
0	0	التعليم الشامل يمكن أن يحقق التميز والتعليم الشامل يوفر فرصًا عادلة للجميع.
0	1	أنا طويل وهو قصير نسبياً، كما أجيد ضربات الرأس، أما هو فلا يجيدها.
0	0	هذا هو شعور معظم البشر للأسف الشديد، فالله يغفر ويسامح، أما البشر فلا يغفرون ولا يسامحون.
1	1	في أي سنة تم انعقاد الاجتماع الأول لدول الخليج العربية؟ و أين ؟
0	0	العنصر الكيميائي الذي يمثله الرمز "Fe" هو الحديد.
1	1	ولدينا قناعة بأن الكل سيعترف بفلسطين، ولكن متى ؟
0	0	نقوم بتطعيم الأطفال في فترات محددة من العمر.
0	0	نحترم حقوق الإنسان بالامتناع عن التمييز.
1	1	ولكن حتى في هذه الحالة تظهر حالات تنكسية. ولكن لماذا ؟
0	0	انخفض الاستهلاك الخاص بنحو الثلث في الأيام التي تلت اندلاع الحرب، مقارنة بمتوسط أسبوع في عام 2023.
0	0	الأدب العالمي يفتح لنا أفاقًا جديدة والأدب العالمي ينقلنا إلى ثقافات مختلفة.
0	1	كنت أحلم أن أزوره حيث كان محذورا على عرب الـ 48 زيارة رام الله أما الآن فممكن أن أزوره
1	1	في حالات السفر البعيد.
0	0	أدى الاستدعاء العسكري والتجميد الاقتصادي الجزئي إلى انهيار مفاجئ في النشاط.
0	1	جدول الأعمال الحاجة الملحة لإعادة بناء الحزب. لكن كيف يُبنى الحزب؟
1	1	للوقاية من الأمراض.
0	0	الحب يجعلنا نهتم بشريكنا والحب يعزز التواصل.
0	0	نجد المعلومات الموثوقة في الكتب أو المواقع الرسمية.
0	0	التضامن الاجتماعي يساهم في خلق مجتمعات عادلة ومجتمعات متكافئة.
0	0	يجب علينا الوقوف بجانب وطننا في كل الأوقات.
0	0	ولدينا قناعة بأن الكل سيعترف بفلسطين، ولكن متى سيعترف الكل بفلسطين؟
0	0	حدد قانون البناء عقوبة من يخل بمهام وظيفته فيما يتعلق بتراخيص المباني.
0	1	تقديم بلاغات إلكترونياً ضد أي رجل أمن يستخدم سلطته بشكل مسيء، وكذلك تقديم بلاغات إلكترونيا ضد المحرضين والمتجاوزين بشبكات التواصل الاجتماعي
0	0	منحدر "فولوديميرسكي" واحد من أشهر الطرق التاريخية المرصوفة بالأحجار القديمة وسط كييف يضم على أحد جنباته مبنى "فلسطين".
0	0	هل يمكن توضيح تأثير التكنولوجيا على خصوصية الأفراد وتأثير التكنولوجيا على أمان بياناتهم؟
